model name	gpu resource	batchsize	total latency	real exec times	avg latency
densenet201	25	16	3758.336365	32	117.4480114
resnet50	10	4	3498.020702	59	59.28848648
vgg19	50	1	3694.404742	500	7.388809484
model name	gpu resource	batchsize	total latency	real exec times	avg latency
densenet201	25	16	3780.929253	32	118.1540391
resnet50	10	8	3447.629105	35	98.5036887
vgg19	50	1	3712.213474	500	7.424426948
model name	gpu resource	batchsize	total latency	real exec times	avg latency
densenet201	25	16	3840.406792	32	120.0127122
resnet50	10	16	3386.30687	22	153.9230395
vgg19	50	1	3791.169439	500	7.582338878
model name	gpu resource	batchsize	total latency	real exec times	avg latency
densenet201	25	16	11792.6641	109	108.1895789
resnet50	10	1	11654.27496	482	24.1789937
vgg19	50	4	11808.84652	500	23.61769304
model name	gpu resource	batchsize	total latency	real exec times	avg latency
densenet201	25	16	11850.80593	108	109.7296845
resnet50	10	4	11705.405	211	55.47585307
vgg19	50	4	11895.55647	500	23.79111295
model name	gpu resource	batchsize	total latency	real exec times	avg latency
densenet201	25	16	11942.06495	108	110.5746755
resnet50	10	8	11628.88955	125	93.03111639
vgg19	50	4	11957.33037	500	23.91466075
model name	gpu resource	batchsize	total latency	real exec times	avg latency
densenet201	25	16	12018.23881	107	112.3199889
resnet50	10	16	11679.46249	80	145.9932812
vgg19	50	4	12078.54448	500	24.15708895
model name	gpu resource	batchsize	total latency	real exec times	avg latency
densenet201	25	16	12958.83917	114	113.6740278
resnet50	10	1	12797.65594	500	25.59531189
vgg19	50	8	13006.96072	312	41.68897668
model name	gpu resource	batchsize	total latency	real exec times	avg latency
densenet201	25	16	20950.97251	182	115.1152336
resnet50	10	4	20792.59396	357	58.2425601
vgg19	50	8	21017.92696	500	42.03585392
model name	gpu resource	batchsize	total latency	real exec times	avg latency
densenet201	25	16	21071.80635	182	115.7791558
resnet50	10	8	20838.87903	215	96.92501874
vgg19	50	8	21125.25418	500	42.25050836
model name	gpu resource	batchsize	total latency	real exec times	avg latency
densenet201	25	16	21318.49475	181	117.781739
resnet50	10	16	21044.45554	138	152.4960547
vgg19	50	8	21434.2203	500	42.8684406
model name	gpu resource	batchsize	total latency	real exec times	avg latency
densenet201	25	16	14117.55203	115	122.761322
resnet50	10	1	13961.78676	500	27.92357352
vgg19	50	16	14210.05133	265	53.6228352
model name	gpu resource	batchsize	total latency	real exec times	avg latency
densenet201	25	16	26958.39929	217	124.2322548
resnet50	10	4	26773.01502	424	63.14390335
vgg19	50	16	27075.52065	500	54.15104131
model name	gpu resource	batchsize	total latency	real exec times	avg latency
densenet201	25	16	27075.10609	216	125.3477134
resnet50	10	8	26935.21898	258	104.4000736
vgg19	50	16	27262.04599	500	54.52409198
model name	gpu resource	batchsize	total latency	real exec times	avg latency
densenet201	25	16	27501.23412	216	127.3205283
resnet50	10	16	27162.36461	166	163.6287025
vgg19	50	16	27629.29838	500	55.25859676
model name	gpu resource	batchsize	total latency	real exec times	avg latency
densenet201	25	1	3493.345251	105	33.26995477
resnet50	25	1	3450.324514	334	10.33031292
vgg19	50	1	3526.810749	500	7.053621497
model name	gpu resource	batchsize	total latency	real exec times	avg latency
densenet201	25	1	3548.463636	104	34.11984266
resnet50	25	4	3513.412832	153	22.96348256
vgg19	50	1	3594.381662	500	7.188763324
model name	gpu resource	batchsize	total latency	real exec times	avg latency
densenet201	25	1	3598.702272	104	34.60290647
resnet50	25	8	3516.650646	92	38.22446355
vgg19	50	1	3636.119966	500	7.272239931
model name	gpu resource	batchsize	total latency	real exec times	avg latency
densenet201	25	1	3750.79603	104	36.06534644
resnet50	25	16	3629.089928	59	61.50999877
vgg19	50	1	3796.457533	500	7.592915066
model name	gpu resource	batchsize	total latency	real exec times	avg latency
densenet201	25	1	4751.419371	152	31.25933796
resnet50	25	1	4716.291838	500	9.432583675
vgg19	50	4	4872.525425	211	23.09253756
model name	gpu resource	batchsize	total latency	real exec times	avg latency
densenet201	25	1	10597.55866	328	32.30963006
resnet50	25	4	10656.28936	500	21.31257873
vgg19	50	4	10843.67195	459	23.62455762
model name	gpu resource	batchsize	total latency	real exec times	avg latency
densenet201	25	1	11709.78883	359	32.61779619
resnet50	25	8	11803.81689	330	35.76914209
vgg19	50	4	11957.72164	500	23.91544329
model name	gpu resource	batchsize	total latency	real exec times	avg latency
densenet201	25	1	12110.68223	357	33.92347964
resnet50	25	16	12214.60435	209	58.44308304
vgg19	50	4	12362.62564	500	24.72525127
model name	gpu resource	batchsize	total latency	real exec times	avg latency
densenet201	25	1	5063.352915	155	32.666793
resnet50	25	1	5014.295228	500	10.02859046
vgg19	50	8	5168.71627	129	40.06756799
model name	gpu resource	batchsize	total latency	real exec times	avg latency
densenet201	25	1	11192.32379	334	33.50995145
resnet50	25	4	11238.61741	500	22.47723482
vgg19	50	8	11446.04221	279	41.02524088
model name	gpu resource	batchsize	total latency	real exec times	avg latency
densenet201	25	1	16977.58638	500	33.95517275
resnet50	25	8	17151.43335	456	37.61279242
vgg19	50	8	17374.31096	417	41.6650143
model name	gpu resource	batchsize	total latency	real exec times	avg latency
densenet201	25	1	17733.18249	500	35.46636498
resnet50	25	16	17901.38582	292	61.30611582
vgg19	50	8	18155.90605	420	43.22834773
model name	gpu resource	batchsize	total latency	real exec times	avg latency
densenet201	25	1	5483.732784	159	34.48888544
resnet50	25	1	5436.715043	500	10.87343009
vgg19	50	16	5608.068981	110	50.98244528
model name	gpu resource	batchsize	total latency	real exec times	avg latency
densenet201	25	1	12039.42387	335	35.93857873
resnet50	25	4	12099.44894	500	24.19889787
vgg19	50	16	12337.94998	236	52.27944907
model name	gpu resource	batchsize	total latency	real exec times	avg latency
densenet201	25	1	18247.10746	500	36.49421493
resnet50	25	8	18424.65742	458	40.22850965
vgg19	50	16	18656.35753	351	53.15201575
model name	gpu resource	batchsize	total latency	real exec times	avg latency
densenet201	25	1	19127.29182	500	38.25458363
resnet50	25	16	19299.63703	294	65.64502392
vgg19	50	16	19543.05222	353	55.36275416
model name	gpu resource	batchsize	total latency	real exec times	avg latency
densenet201	25	4	3671.425694	72	50.99202352
resnet50	25	1	3611.351677	327	11.04388892
vgg19	50	1	3685.006144	500	7.370012288
model name	gpu resource	batchsize	total latency	real exec times	avg latency
densenet201	25	4	3734.737911	71	52.60194241
resnet50	25	4	3671.887262	152	24.15715304
vgg19	50	1	3750.084829	500	7.500169659
model name	gpu resource	batchsize	total latency	real exec times	avg latency
densenet201	25	4	3810.497475	71	53.66897852
resnet50	25	8	3681.45145	92	40.01577663
vgg19	50	1	3809.003199	500	7.618006397
model name	gpu resource	batchsize	total latency	real exec times	avg latency
densenet201	25	4	3962.103703	70	56.60148146
resnet50	25	16	3849.526844	60	64.15878073
vgg19	50	1	3986.30045	500	7.972600901
model name	gpu resource	batchsize	total latency	real exec times	avg latency
densenet201	25	4	5175.481483	110	47.04983167
resnet50	25	1	5113.311558	500	10.22662312
vgg19	50	4	5250.518473	220	23.86599306
model name	gpu resource	batchsize	total latency	real exec times	avg latency
densenet201	25	4	11301.34392	231	48.92356676
resnet50	25	4	11313.04704	500	22.62609409
vgg19	50	4	11484.78138	474	24.22949658
model name	gpu resource	batchsize	total latency	real exec times	avg latency
densenet201	25	4	12202.27385	244	50.00931906
resnet50	25	8	12211.22546	324	37.68896746
vgg19	50	4	12335.06222	500	24.67012445
model name	gpu resource	batchsize	total latency	real exec times	avg latency
densenet201	25	4	12601.39706	240	52.50582107
resnet50	25	16	12580.56102	206	61.07068458
vgg19	50	4	12749.17674	500	25.49835349
model name	gpu resource	batchsize	total latency	real exec times	avg latency
densenet201	25	4	5430.660622	110	49.36964201
resnet50	25	1	5375.121441	500	10.75024288
vgg19	50	8	5565.170437	135	41.22348472
model name	gpu resource	batchsize	total latency	real exec times	avg latency
densenet201	25	4	11873.98113	232	51.18095316
resnet50	25	4	11858.26868	500	23.71653736
vgg19	50	8	12068.08302	286	42.19609449
model name	gpu resource	batchsize	total latency	real exec times	avg latency
densenet201	25	4	19664.15192	375	52.43773845
resnet50	25	8	19708.76105	500	39.4175221
vgg19	50	8	19955.84433	464	43.00828519
model name	gpu resource	batchsize	total latency	real exec times	avg latency
densenet201	25	4	22009.69822	399	55.16215094
resnet50	25	16	22053.70676	345	63.92378771
vgg19	50	8	22313.69008	500	44.62738017
model name	gpu resource	batchsize	total latency	real exec times	avg latency
densenet201	25	4	5913.714905	111	53.27671085
resnet50	25	1	5815.440959	500	11.63088192
vgg19	50	16	5990.179932	114	52.545438
model name	gpu resource	batchsize	total latency	real exec times	avg latency
densenet201	25	4	12761.87772	230	55.48642487
resnet50	25	4	12768.07587	500	25.53615173
vgg19	50	16	12960.82711	241	53.77936559
model name	gpu resource	batchsize	total latency	real exec times	avg latency
densenet201	25	4	21021.13574	369	56.96784754
resnet50	25	8	21094.69722	500	42.18939445
vgg19	50	16	21377.71655	389	54.95556953
model name	gpu resource	batchsize	total latency	real exec times	avg latency
densenet201	25	4	28229.28143	471	59.9347801
resnet50	25	16	28335.60323	414	68.44348605
vgg19	50	16	28610.0732	500	57.22014639
model name	gpu resource	batchsize	total latency	real exec times	avg latency
densenet201	25	8	3782.676128	50	75.65352257
resnet50	25	1	3680.29898	323	11.39411449
vgg19	50	1	3759.265733	500	7.518531466
model name	gpu resource	batchsize	total latency	real exec times	avg latency
densenet201	25	8	3842.247253	49	78.41320925
resnet50	25	4	3735.382235	150	24.90254823
vgg19	50	1	3829.582917	500	7.659165833
model name	gpu resource	batchsize	total latency	real exec times	avg latency
densenet201	25	8	3857.326813	48	80.36097527
resnet50	25	8	3777.83069	92	41.06337707
vgg19	50	1	3872.023422	500	7.744046844
model name	gpu resource	batchsize	total latency	real exec times	avg latency
densenet201	25	8	4063.223267	48	84.65048472
resnet50	25	16	3901.681755	59	66.13019924
vgg19	50	1	4055.775365	500	8.111550731
model name	gpu resource	batchsize	total latency	real exec times	avg latency
densenet201	25	8	5319.185791	76	69.98928672
resnet50	25	1	5238.562104	500	10.47712421
vgg19	50	4	5387.900311	222	24.26982122
model name	gpu resource	batchsize	total latency	real exec times	avg latency
densenet201	25	8	11680.16148	161	72.54758686
resnet50	25	4	11621.90635	500	23.24381269
vgg19	50	4	11806.29819	478	24.69936859
model name	gpu resource	batchsize	total latency	real exec times	avg latency
densenet201	25	8	12466.25854	167	74.64825471
resnet50	25	8	12425.13968	321	38.70760026
vgg19	50	4	12580.24628	500	25.16049256
model name	gpu resource	batchsize	total latency	real exec times	avg latency
densenet201	25	8	12932.76994	165	78.3804239
resnet50	25	16	12822.76282	204	62.8566805
vgg19	50	4	13014.18682	500	26.02837364
model name	gpu resource	batchsize	total latency	real exec times	avg latency
densenet201	25	8	5677.109283	77	73.72869199
resnet50	25	1	5542.938553	500	11.08587711
vgg19	50	8	5718.624439	135	42.36018103
model name	gpu resource	batchsize	total latency	real exec times	avg latency
densenet201	25	8	12368.63075	161	76.82379349
resnet50	25	4	12290.87899	500	24.58175797
vgg19	50	8	12500.54764	288	43.40467931
model name	gpu resource	batchsize	total latency	real exec times	avg latency
densenet201	25	8	20316.82426	259	78.4433369
resnet50	25	8	20266.68279	500	40.53336557
vgg19	50	8	20503.36397	465	44.09325584
model name	gpu resource	batchsize	total latency	real exec times	avg latency
densenet201	25	8	22704.57484	274	82.86341184
resnet50	25	16	22683.16348	344	65.93942873
vgg19	50	8	22912.69744	500	45.82539488
model name	gpu resource	batchsize	total latency	real exec times	avg latency
densenet201	25	8	6137.222172	77	79.70418405
resnet50	25	1	5999.202629	500	11.99840526
vgg19	50	16	6155.130863	114	53.99237599
model name	gpu resource	batchsize	total latency	real exec times	avg latency
densenet201	25	8	13305.52351	160	83.15952196
resnet50	25	4	13227.95252	500	26.45590504
vgg19	50	16	13450.70593	243	55.35269931
model name	gpu resource	batchsize	total latency	real exec times	avg latency
densenet201	25	8	21799.56851	255	85.48850397
resnet50	25	8	21773.4342	500	43.54686841
vgg19	50	16	22033.75777	390	56.4968148
model name	gpu resource	batchsize	total latency	real exec times	avg latency
densenet201	25	8	29132.41405	322	90.47333555
resnet50	25	16	29132.66326	413	70.53913623
vgg19	50	16	29419.45975	500	58.83891949
model name	gpu resource	batchsize	total latency	real exec times	avg latency
densenet201	25	16	3853.605347	32	120.4251671
resnet50	25	1	3765.464894	319	11.80396519
vgg19	50	1	3850.319205	500	7.70063841
model name	gpu resource	batchsize	total latency	real exec times	avg latency
densenet201	25	16	3980.008064	32	124.375252
resnet50	25	4	3832.452482	148	25.8949492
vgg19	50	1	3931.147225	500	7.862294451
model name	gpu resource	batchsize	total latency	real exec times	avg latency
densenet201	25	16	4069.029968	32	127.1571865
resnet50	25	8	3877.219517	91	42.60680788
vgg19	50	1	3998.210144	500	7.996420287
model name	gpu resource	batchsize	total latency	real exec times	avg latency
densenet201	25	16	4250.958061	32	132.8424394
resnet50	25	16	3978.348961	58	68.59222346
vgg19	50	1	4175.538594	500	8.351077188
model name	gpu resource	batchsize	total latency	real exec times	avg latency
densenet201	25	16	5589.875534	50	111.7975107
resnet50	25	1	5412.484666	500	10.82496933
vgg19	50	4	5551.799137	224	24.78481758
model name	gpu resource	batchsize	total latency	real exec times	avg latency
densenet201	25	16	12204.73356	105	116.2355577
resnet50	25	4	12039.54582	500	24.07909165
vgg19	50	4	12227.67524	484	25.26379182
model name	gpu resource	batchsize	total latency	real exec times	avg latency
densenet201	25	16	12851.0017	108	118.9907565
resnet50	25	8	12682.11118	318	39.88085277
vgg19	50	4	12849.08182	500	25.69816364
model name	gpu resource	batchsize	total latency	real exec times	avg latency
densenet201	25	16	13310.53516	106	125.5710864
resnet50	25	16	13165.85743	203	64.85644056
vgg19	50	4	13358.3324	500	26.7166648
model name	gpu resource	batchsize	total latency	real exec times	avg latency
densenet201	25	16	5899.671776	50	117.9934355
resnet50	25	1	5747.247484	500	11.49449497
vgg19	50	8	5905.456005	136	43.42247063
model name	gpu resource	batchsize	total latency	real exec times	avg latency
densenet201	25	16	12827.12135	105	122.1630605
resnet50	25	4	12682.96637	500	25.36593275
vgg19	50	8	12908.87241	291	44.36038627
model name	gpu resource	batchsize	total latency	real exec times	avg latency
densenet201	25	16	21072.35164	168	125.4306645
resnet50	25	8	20964.31909	500	41.92863818
vgg19	50	8	21201.23498	470	45.1090106
model name	gpu resource	batchsize	total latency	real exec times	avg latency
densenet201	25	16	23387.19825	177	132.1310636
resnet50	25	16	23249.78381	341	68.1811842
vgg19	50	8	23513.019	500	47.02603801
model name	gpu resource	batchsize	total latency	real exec times	avg latency
densenet201	25	16	6354.586586	50	127.0917317
resnet50	25	1	6230.766463	500	12.46153293
vgg19	50	16	6417.973385	116	55.32735677
model name	gpu resource	batchsize	total latency	real exec times	avg latency
densenet201	25	16	13856.96298	105	131.971076
resnet50	25	4	13722.10973	500	27.44421946
vgg19	50	16	13922.74314	245	56.82752301
model name	gpu resource	batchsize	total latency	real exec times	avg latency
densenet201	25	16	22854.87756	168	136.0409379
resnet50	25	8	22703.98108	500	45.40796216
vgg19	50	16	22971.46237	395	58.15560094
model name	gpu resource	batchsize	total latency	real exec times	avg latency
densenet201	25	16	30158.376	210	143.6113143
resnet50	25	16	30019.28448	409	73.39678356
vgg19	50	16	30304.91479	500	60.60982958
model name	gpu resource	batchsize	total latency	real exec times	avg latency
densenet201	50	1	9020.942114	324	27.84241393
resnet50	10	1	9081.468561	500	18.16293712
vgg19	10	1	9264.176098	309	29.98115242
model name	gpu resource	batchsize	total latency	real exec times	avg latency
densenet201	50	1	13814.44596	500	27.62889193
resnet50	10	4	13998.32994	326	42.93966241
vgg19	10	1	14193.16998	473	30.00670186
model name	gpu resource	batchsize	total latency	real exec times	avg latency
densenet201	50	1	13862.64996	500	27.72529991
resnet50	10	8	13984.74436	191	73.21855687
vgg19	10	1	14244.03942	475	29.9874514
model name	gpu resource	batchsize	total latency	real exec times	avg latency
densenet201	50	1	13951.17967	500	27.90235934
resnet50	10	16	14041.94185	120	117.0161821
vgg19	10	1	14329.24443	476	30.10345469
model name	gpu resource	batchsize	total latency	real exec times	avg latency
densenet201	50	1	8895.819191	306	29.07130455
resnet50	10	1	8955.937162	500	17.91187432
vgg19	10	4	9142.804764	83	110.1542743
model name	gpu resource	batchsize	total latency	real exec times	avg latency
densenet201	50	1	14419.55081	500	28.83910163
resnet50	10	4	14622.74857	345	42.38477847
vgg19	10	4	14866.84942	135	110.1248105
model name	gpu resource	batchsize	total latency	real exec times	avg latency
densenet201	50	1	14157.11438	500	28.31422875
resnet50	10	8	14293.50731	197	72.55587466
vgg19	10	4	14588.74004	132	110.5207578
model name	gpu resource	batchsize	total latency	real exec times	avg latency
densenet201	50	1	13975.18458	500	27.95036915
resnet50	10	16	14076.61174	121	116.3356342
vgg19	10	4	14448.71452	130	111.1439579
model name	gpu resource	batchsize	total latency	real exec times	avg latency
densenet201	50	1	8919.614353	317	28.13758471
resnet50	10	1	8970.465454	500	17.94093091
vgg19	10	8	9271.412628	51	181.7924045
model name	gpu resource	batchsize	total latency	real exec times	avg latency
densenet201	50	1	14153.28134	500	28.30656269
resnet50	10	4	14320.44825	337	42.49391171
vgg19	10	8	14563.72949	80	182.0466187
model name	gpu resource	batchsize	total latency	real exec times	avg latency
densenet201	50	1	13810.78739	500	27.62157478
resnet50	10	8	13949.66461	192	72.65450319
vgg19	10	8	14239.23978	78	182.5543561
model name	gpu resource	batchsize	total latency	real exec times	avg latency
densenet201	50	1	13896.26277	500	27.79252554
resnet50	10	16	13974.73066	120	116.4560888
vgg19	10	8	14479.90437	79	183.2899288
model name	gpu resource	batchsize	total latency	real exec times	avg latency
densenet201	50	1	8943.961151	306	29.22863121
resnet50	10	1	8987.430546	500	17.97486109
vgg19	10	16	9363.403763	43	217.7535759
model name	gpu resource	batchsize	total latency	real exec times	avg latency
densenet201	50	1	13897.23972	500	27.79447944
resnet50	10	4	14080.76954	330	42.66899861
vgg19	10	16	14390.02864	66	218.030737
model name	gpu resource	batchsize	total latency	real exec times	avg latency
densenet201	50	1	13885.8073	500	27.7716146
resnet50	10	8	14000.85041	192	72.92109589
vgg19	10	16	14419.34334	66	218.4748991
model name	gpu resource	batchsize	total latency	real exec times	avg latency
densenet201	50	1	13772.28167	500	27.54456335
resnet50	10	16	13767.86971	118	116.6768619
vgg19	10	16	14251.40508	65	219.2523858
model name	gpu resource	batchsize	total latency	real exec times	avg latency
densenet201	50	4	9565.393812	343	27.88744552
resnet50	10	1	9614.798697	500	19.22959739
vgg19	10	1	9814.204613	316	31.05760953
model name	gpu resource	batchsize	total latency	real exec times	avg latency
densenet201	50	4	14034.46043	500	28.06892085
resnet50	10	4	14191.72935	315	45.05310906
vgg19	10	1	14428.4661	464	31.09583212
model name	gpu resource	batchsize	total latency	real exec times	avg latency
densenet201	50	4	14247.12811	500	28.49425622
resnet50	10	8	14366.70345	188	76.41863539
vgg19	10	1	14641.26702	469	31.21805335
model name	gpu resource	batchsize	total latency	real exec times	avg latency
densenet201	50	4	13999.44684	500	27.99889368
resnet50	10	16	14000.67194	115	121.7449734
vgg19	10	1	14385.6983	457	31.47855207
model name	gpu resource	batchsize	total latency	real exec times	avg latency
densenet201	50	4	9458.901169	334	28.32006338
resnet50	10	1	9538.992754	500	19.07798551
vgg19	10	4	9751.721771	85	114.7261385
model name	gpu resource	batchsize	total latency	real exec times	avg latency
densenet201	50	4	14506.49692	500	29.01299384
resnet50	10	4	14699.82255	329	44.68031171
vgg19	10	4	14922.37054	130	114.7874657
model name	gpu resource	batchsize	total latency	real exec times	avg latency
densenet201	50	4	13786.63404	500	27.57326809
resnet50	10	8	13860.81806	182	76.158341
vgg19	10	4	14187.67533	123	115.3469539
model name	gpu resource	batchsize	total latency	real exec times	avg latency
densenet201	50	4	14583.11481	500	29.16622961
resnet50	10	16	14632.95484	121	120.9335111
vgg19	10	4	15106.9363	131	115.3201244
model name	gpu resource	batchsize	total latency	real exec times	avg latency
densenet201	50	4	9457.010332	340	27.81473627
resnet50	10	1	9538.141275	500	19.07628255
vgg19	10	8	9768.696304	52	187.8595443
model name	gpu resource	batchsize	total latency	real exec times	avg latency
densenet201	50	4	14138.0801	500	28.27616019
resnet50	10	4	14324.44315	320	44.76388485
vgg19	10	8	14711.37714	78	188.6073992
model name	gpu resource	batchsize	total latency	real exec times	avg latency
densenet201	50	4	13950.50378	500	27.90100756
resnet50	10	8	14062.14183	185	76.01157746
vgg19	10	8	14351.56035	76	188.8363204
model name	gpu resource	batchsize	total latency	real exec times	avg latency
densenet201	50	4	13940.19057	500	27.88038115
resnet50	10	16	13931.31061	115	121.1418314
vgg19	10	8	14414.88818	76	189.6695814
model name	gpu resource	batchsize	total latency	real exec times	avg latency
densenet201	50	4	9529.100111	341	27.94457511
resnet50	10	1	9602.637648	500	19.2052753
vgg19	10	16	9897.247833	44	224.9374508
model name	gpu resource	batchsize	total latency	real exec times	avg latency
densenet201	50	4	13929.06048	500	27.85812097
resnet50	10	4	14130.75605	314	45.00240779
vgg19	10	16	14437.26408	64	225.5822513
model name	gpu resource	batchsize	total latency	real exec times	avg latency
densenet201	50	4	14033.78265	500	28.06756529
resnet50	10	8	14128.37301	185	76.36958383
vgg19	10	16	14465.60568	64	226.0250888
model name	gpu resource	batchsize	total latency	real exec times	avg latency
densenet201	50	4	13872.1449	500	27.74428981
resnet50	10	16	13881.99814	114	121.7719135
vgg19	10	16	14338.61661	63	227.597089
model name	gpu resource	batchsize	total latency	real exec times	avg latency
densenet201	50	8	10497.24019	295	35.58386506
resnet50	10	1	10545.20353	500	21.09040705
vgg19	10	1	10714.0254	328	32.66471157
model name	gpu resource	batchsize	total latency	real exec times	avg latency
densenet201	50	8	16121.4654	449	35.90526814
resnet50	10	4	16226.44409	334	48.58216794
vgg19	10	1	16446.89893	500	32.89379786
model name	gpu resource	batchsize	total latency	real exec times	avg latency
densenet201	50	8	16164.06805	447	36.16122605
resnet50	10	8	16240.28217	199	81.60945816
vgg19	10	1	16485.09195	500	32.97018391
model name	gpu resource	batchsize	total latency	real exec times	avg latency
densenet201	50	8	16317.66935	444	36.75150755
resnet50	10	16	16300.23109	126	129.3669134
vgg19	10	1	16657.28327	500	33.31456654
model name	gpu resource	batchsize	total latency	real exec times	avg latency
densenet201	50	8	10420.27684	295	35.32297235
resnet50	10	1	10480.64165	500	20.9612833
vgg19	10	4	10728.86164	89	120.5490072
model name	gpu resource	batchsize	total latency	real exec times	avg latency
densenet201	50	8	17798.69518	500	35.59739037
resnet50	10	4	17975.34169	372	48.32081099
vgg19	10	4	18273.57313	151	121.0170406
model name	gpu resource	batchsize	total latency	real exec times	avg latency
densenet201	50	8	17918.15577	500	35.83631154
resnet50	10	8	18045.46112	222	81.2858609
vgg19	10	4	18441.04965	152	121.3226951
model name	gpu resource	batchsize	total latency	real exec times	avg latency
densenet201	50	8	18211.94607	500	36.42389214
resnet50	10	16	18181.83872	141	128.9492108
vgg19	10	4	18680.07448	153	122.0919901
model name	gpu resource	batchsize	total latency	real exec times	avg latency
densenet201	50	8	10402.23312	297	35.02435395
resnet50	10	1	10451.32985	500	20.90265971
vgg19	10	8	10818.39104	55	196.6980189
model name	gpu resource	batchsize	total latency	real exec times	avg latency
densenet201	50	8	17736.36576	500	35.47273151
resnet50	10	4	17950.38393	372	48.25372023
vgg19	10	8	18199.98325	92	197.8259048
model name	gpu resource	batchsize	total latency	real exec times	avg latency
densenet201	50	8	17850.18421	500	35.70036842
resnet50	10	8	17949.31216	221	81.21860704
vgg19	10	8	18273.9584	92	198.6299827
model name	gpu resource	batchsize	total latency	real exec times	avg latency
densenet201	50	8	18113.4583	500	36.2269166
resnet50	10	16	18164.41766	141	128.8256571
vgg19	10	8	18563.81255	93	199.6108876
model name	gpu resource	batchsize	total latency	real exec times	avg latency
densenet201	50	8	10493.29142	296	35.45030885
resnet50	10	1	10528.59716	500	21.05719432
vgg19	10	16	10833.02884	46	235.5006269
model name	gpu resource	batchsize	total latency	real exec times	avg latency
densenet201	50	8	17833.88453	500	35.66776906
resnet50	10	4	18031.66621	371	48.60287389
vgg19	10	16	18264.04778	77	237.1954257
model name	gpu resource	batchsize	total latency	real exec times	avg latency
densenet201	50	8	17970.20956	500	35.94041912
resnet50	10	8	18059.79303	221	81.7185205
vgg19	10	16	18559.34833	78	237.9403632
model name	gpu resource	batchsize	total latency	real exec times	avg latency
densenet201	50	8	18256.16584	500	36.51233169
resnet50	10	16	18284.35799	141	129.6762978
vgg19	10	16	18689.8244	78	239.6131334
model name	gpu resource	batchsize	total latency	real exec times	avg latency
densenet201	50	16	11693.40596	206	56.7641066
resnet50	10	1	11626.47311	500	23.25294622
vgg19	10	1	11857.84978	336	35.29121958
model name	gpu resource	batchsize	total latency	real exec times	avg latency
densenet201	50	16	17521.89582	304	57.63781521
resnet50	10	4	17524.08231	329	53.26468788
vgg19	10	1	17731.98732	500	35.46397463
model name	gpu resource	batchsize	total latency	real exec times	avg latency
densenet201	50	16	17546.28938	302	58.10029594
resnet50	10	8	17488.16064	197	88.77238906
vgg19	10	1	17793.74768	500	35.58749536
model name	gpu resource	batchsize	total latency	real exec times	avg latency
densenet201	50	16	17790.15437	301	59.1035029
resnet50	10	16	17602.7907	125	140.8223256
vgg19	10	1	18026.91347	500	36.05382694
model name	gpu resource	batchsize	total latency	real exec times	avg latency
densenet201	50	16	11554.34052	205	56.36263668
resnet50	10	1	11537.69747	500	23.07539493
vgg19	10	4	11762.07335	91	129.2535533
model name	gpu resource	batchsize	total latency	real exec times	avg latency
densenet201	50	16	26347.35665	459	57.40164848
resnet50	10	4	26412.41133	500	52.82482265
vgg19	10	4	26760.17366	206	129.9037556
model name	gpu resource	batchsize	total latency	real exec times	avg latency
densenet201	50	16	28810.17604	500	57.62035208
resnet50	10	8	28904.3251	327	88.39243149
vgg19	10	4	29289.80413	224	130.7580542
model name	gpu resource	batchsize	total latency	real exec times	avg latency
densenet201	50	16	29326.69357	500	58.65338713
resnet50	10	16	29284.81424	209	140.1187284
vgg19	10	4	29819.98064	226	131.946817
model name	gpu resource	batchsize	total latency	real exec times	avg latency
densenet201	50	16	11534.27456	205	56.26475395
resnet50	10	1	11513.10493	500	23.02620986
vgg19	10	8	11768.83055	56	210.1576884
model name	gpu resource	batchsize	total latency	real exec times	avg latency
densenet201	50	16	26303.59859	461	57.0576976
resnet50	10	4	26403.73281	500	52.80746563
vgg19	10	8	26868.61874	127	211.5639271
model name	gpu resource	batchsize	total latency	real exec times	avg latency
densenet201	50	16	28786.38428	500	57.57276855
resnet50	10	8	28908.20174	327	88.40428668
vgg19	10	8	29371.82294	138	212.8392966
model name	gpu resource	batchsize	total latency	real exec times	avg latency
densenet201	50	16	29256.6945	500	58.51338899
resnet50	10	16	29269.72557	209	140.0465338
vgg19	10	8	29819.47841	139	214.5286216
model name	gpu resource	batchsize	total latency	real exec times	avg latency
densenet201	50	16	11627.48299	205	56.71942922
resnet50	10	1	11623.38747	500	23.24677494
vgg19	10	16	11859.66898	47	252.3333825
model name	gpu resource	batchsize	total latency	real exec times	avg latency
densenet201	50	16	26608.85856	462	57.59493195
resnet50	10	4	26691.49383	500	53.38298766
vgg19	10	16	27208.59274	107	254.2859135
model name	gpu resource	batchsize	total latency	real exec times	avg latency
densenet201	50	16	28990.12134	500	57.98024268
resnet50	10	8	29101.15749	327	88.9943654
vgg19	10	16	29633.37013	116	255.4600873
model name	gpu resource	batchsize	total latency	real exec times	avg latency
densenet201	50	16	29464.65935	500	58.9293187
resnet50	10	16	29443.38756	209	140.8774524
vgg19	10	16	30116.33601	117	257.4045813
model name	gpu resource	batchsize	total latency	real exec times	avg latency
densenet201	50	1	4087.087259	148	27.61545445
resnet50	25	1	4059.692065	500	8.11938413
vgg19	10	1	4217.890102	137	30.787519
model name	gpu resource	batchsize	total latency	real exec times	avg latency
