model1 name,gpu1,batch1,total latency,exec times,avg latency,L1RL2,L1WL2,L2RD,L2WD,L2Hit,L2Miss,single latency,,model2 name,gpu2,batch2,total latency,exec times,avg latency,L1RL2,L1WL2,L2RD,L2WD,L2Hit,L2Miss,single latency,,model3 name,gpu3,batch3,total latency,exec times,avg latency,L1RL2,L1WL2,L2RD,L2WD,L2Hit,L2Miss,single latency
densenet201,20,8,3782.676128387451,50,75.65352256774902,188168857,95130750,122732624,60170911,168239907,122616303,60.04968731,,resnet50,20,1,3680.2989797592163,323,11.394114488418627,23573288,7621525,11018137,2042096,21504978,11011967,7.173475184,,vgg19,50,1,3759.2657327651978,500,7.518531465530396,81210863,10682159,37476360,7122555,57713214,37494718,6.061151047,
densenet201,20,8,3842.2472534179688,49,78.41320925342794,188168857,95130750,122732624,60170911,168239907,122616303,60.04968731,,resnet50,20,4,3735.3822345733643,150,24.902548230489096,72537183,21523574,31324130,12830951,65266307,31341965,18.54637262,,vgg19,50,1,3829.582916736603,500,7.659165833473206,81210863,10682159,37476360,7122555,57713214,37494718,6.061151047,
densenet201,20,8,3857.3268127441406,48,80.36097526550293,188168857,95130750,122732624,60170911,168239907,122616303,60.04968731,,resnet50,20,8,3777.830690383911,92,41.06337706939034,130973464,46792467,67603139,34264924,115268922,68159619,35.36693748,,vgg19,50,1,3872.023421764374,500,7.744046843528747,81210863,10682159,37476360,7122555,57713214,37494718,6.061151047,
densenet201,20,8,4063.2232666015625,48,84.65048472086589,188168857,95130750,122732624,60170911,168239907,122616303,60.04968731,,resnet50,20,16,3901.681755065918,59,66.1301992384054,243932345,94396398,156094303,79468666,191635858,156394846,57.42509502,,vgg19,50,1,4055.7753653526306,500,8.111550730705261,81210863,10682159,37476360,7122555,57713214,37494718,6.061151047,
densenet201,20,8,5319.185791015625,76,69.9892867238898,188168857,95130750,122732624,60170911,168239907,122616303,60.04968731,,resnet50,20,1,5238.562104225159,500,10.477124208450318,23573288,7621525,11018137,2042096,21504978,11011967,7.173475184,,vgg19,50,4,5387.900310516357,222,24.269821218542152,272633749,29332263,96376833,25767939,211042788,96286654,19.9473543,
densenet201,20,8,11680.161483764648,161,72.54758685568105,188168857,95130750,122732624,60170911,168239907,122616303,60.04968731,,resnet50,20,4,11621.90634727478,500,23.24381269454956,72537183,21523574,31324130,12830951,65266307,31341965,18.54637262,,vgg19,50,4,11806.29818534851,478,24.69936858859521,272633749,29332263,96376833,25767939,211042788,96286654,19.9473543,
densenet201,20,8,12466.25853729248,167,74.64825471432623,188168857,95130750,122732624,60170911,168239907,122616303,60.04968731,,resnet50,20,8,12425.139682769775,321,38.70760025784977,130973464,46792467,67603139,34264924,115268922,68159619,35.36693748,,vgg19,50,4,12580.246278762817,500,25.160492557525636,272633749,29332263,96376833,25767939,211042788,96286654,19.9473543,
densenet201,20,8,12932.769943237305,165,78.38042389840791,188168857,95130750,122732624,60170911,168239907,122616303,60.04968731,,resnet50,20,16,12822.76282119751,204,62.856680496066225,243932345,94396398,156094303,79468666,191635858,156394846,57.42509502,,vgg19,50,4,13014.186819076538,500,26.028373638153077,272633749,29332263,96376833,25767939,211042788,96286654,19.9473543,
densenet201,20,8,5677.109283447266,77,73.72869199282164,188168857,95130750,122732624,60170911,168239907,122616303,60.04968731,,resnet50,20,1,5542.938552856445,500,11.08587710571289,23573288,7621525,11018137,2042096,21504978,11011967,7.173475184,,vgg19,50,8,5718.624439239502,135,42.36018103140372,388961865,105086551,132431923,98083223,373418833,132488891,35.23299389,
densenet201,20,8,12368.630752563477,161,76.82379349418308,188168857,95130750,122732624,60170911,168239907,122616303,60.04968731,,resnet50,20,4,12290.878986358643,500,24.581757972717284,72537183,21523574,31324130,12830951,65266307,31341965,18.54637262,,vgg19,50,8,12500.54764175415,288,43.404679311646355,388961865,105086551,132431923,98083223,373418833,132488891,35.23299389,
densenet201,20,8,20316.824256896973,259,78.4433368992161,188168857,95130750,122732624,60170911,168239907,122616303,60.04968731,,resnet50,20,8,20266.68278503418,500,40.53336557006836,130973464,46792467,67603139,34264924,115268922,68159619,35.36693748,,vgg19,50,8,20503.363967895508,465,44.09325584493658,388961865,105086551,132431923,98083223,373418833,132488891,35.23299389,
densenet201,20,8,22704.57484436035,274,82.8634118407312,188168857,95130750,122732624,60170911,168239907,122616303,60.04968731,,resnet50,20,16,22683.163482666016,344,65.93942872868028,243932345,94396398,156094303,79468666,191635858,156394846,57.42509502,,vgg19,50,8,22912.697441101074,500,45.82539488220215,388961865,105086551,132431923,98083223,373418833,132488891,35.23299389,
densenet201,20,8,6137.222171783447,77,79.70418404913568,188168857,95130750,122732624,60170911,168239907,122616303,60.04968731,,resnet50,20,1,5999.2026290893555,500,11.99840525817871,23573288,7621525,11018137,2042096,21504978,11011967,7.173475184,,vgg19,50,16,6155.130863189697,114,53.99237599289208,427974279,209149609,232047059,200633699,416987149,232093020,43.98544643,
densenet201,20,8,13305.523513793945,160,83.15952196121216,188168857,95130750,122732624,60170911,168239907,122616303,60.04968731,,resnet50,20,4,13227.952518463135,500,26.455905036926268,72537183,21523574,31324130,12830951,65266307,31341965,18.54637262,,vgg19,50,16,13450.705932617188,243,55.352699311181844,427974279,209149609,232047059,200633699,416987149,232093020,43.98544643,
densenet201,20,8,21799.56851196289,255,85.48850396848192,188168857,95130750,122732624,60170911,168239907,122616303,60.04968731,,resnet50,20,8,21773.434204101562,500,43.546868408203125,130973464,46792467,67603139,34264924,115268922,68159619,35.36693748,,vgg19,50,16,22033.75777053833,390,56.49681479625213,427974279,209149609,232047059,200633699,416987149,232093020,43.98544643,
densenet201,20,8,29132.41404724121,322,90.47333555043855,188168857,95130750,122732624,60170911,168239907,122616303,60.04968731,,resnet50,20,16,29132.663261413574,413,70.53913622618299,243932345,94396398,156094303,79468666,191635858,156394846,57.42509502,,vgg19,50,16,29419.459747314453,500,58.838919494628904,427974279,209149609,232047059,200633699,416987149,232093020,43.98544643,
densenet201,20,16,3853.6053466796875,32,120.42516708374023,398222001,182799526,280976709,140387352,314962448,281415106,106.9520113,,resnet50,20,1,3765.4648942947388,319,11.803965185876924,23573288,7621525,11018137,2042096,21504978,11011967,7.173475184,,vgg19,50,1,3850.3192048072815,500,7.700638409614563,81210863,10682159,37476360,7122555,57713214,37494718,6.061151047,
densenet201,20,16,3980.0080642700195,32,124.37525200843811,398222001,182799526,280976709,140387352,314962448,281415106,106.9520113,,resnet50,20,4,3832.4524822235107,148,25.89494920421291,72537183,21523574,31324130,12830951,65266307,31341965,18.54637262,,vgg19,50,1,3931.147225379944,500,7.8622944507598875,81210863,10682159,37476360,7122555,57713214,37494718,6.061151047,
densenet201,20,16,4069.0299682617188,32,127.15718650817871,398222001,182799526,280976709,140387352,314962448,281415106,106.9520113,,resnet50,20,8,3877.2195167541504,91,42.60680787641923,130973464,46792467,67603139,34264924,115268922,68159619,35.36693748,,vgg19,50,1,3998.2101435661316,500,7.996420287132263,81210863,10682159,37476360,7122555,57713214,37494718,6.061151047,
densenet201,20,16,4250.958061218262,32,132.84243941307068,398222001,182799526,280976709,140387352,314962448,281415106,106.9520113,,resnet50,20,16,3978.348960876465,58,68.59222346338733,243932345,94396398,156094303,79468666,191635858,156394846,57.42509502,,vgg19,50,1,4175.5385937690735,500,8.351077187538147,81210863,10682159,37476360,7122555,57713214,37494718,6.061151047,
densenet201,20,16,5589.875534057617,50,111.79751068115235,398222001,182799526,280976709,140387352,314962448,281415106,106.9520113,,resnet50,20,1,5412.4846658706665,500,10.824969331741332,23573288,7621525,11018137,2042096,21504978,11011967,7.173475184,,vgg19,50,4,5551.7991371154785,224,24.784817576408386,272633749,29332263,96376833,25767939,211042788,96286654,19.9473543,
densenet201,20,16,12204.733558654785,105,116.23555770147415,398222001,182799526,280976709,140387352,314962448,281415106,106.9520113,,resnet50,20,4,12039.545824050903,500,24.079091648101805,72537183,21523574,31324130,12830951,65266307,31341965,18.54637262,,vgg19,50,4,12227.675239562988,484,25.2637918172789,272633749,29332263,96376833,25767939,211042788,96286654,19.9473543,
densenet201,20,16,12851.00170135498,108,118.9907564940276,398222001,182799526,280976709,140387352,314962448,281415106,106.9520113,,resnet50,20,8,12682.111179351807,318,39.88085276525725,130973464,46792467,67603139,34264924,115268922,68159619,35.36693748,,vgg19,50,4,12849.081817626953,500,25.698163635253906,272633749,29332263,96376833,25767939,211042788,96286654,19.9473543,
densenet201,20,16,13310.53515625,106,125.57108637971699,398222001,182799526,280976709,140387352,314962448,281415106,106.9520113,,resnet50,20,16,13165.857433319092,203,64.85644055822213,243932345,94396398,156094303,79468666,191635858,156394846,57.42509502,,vgg19,50,4,13358.332399368286,500,26.716664798736574,272633749,29332263,96376833,25767939,211042788,96286654,19.9473543,
densenet201,20,16,5899.671775817871,50,117.99343551635742,398222001,182799526,280976709,140387352,314962448,281415106,106.9520113,,resnet50,20,1,5747.247484207153,500,11.494494968414307,23573288,7621525,11018137,2042096,21504978,11011967,7.173475184,,vgg19,50,8,5905.456005096436,136,43.42247062570908,388961865,105086551,132431923,98083223,373418833,132488891,35.23299389,
densenet201,20,16,12827.121353149414,105,122.16306050618489,398222001,182799526,280976709,140387352,314962448,281415106,106.9520113,,resnet50,20,4,12682.966373443604,500,25.365932746887207,72537183,21523574,31324130,12830951,65266307,31341965,18.54637262,,vgg19,50,8,12908.87240600586,291,44.36038627493422,388961865,105086551,132431923,98083223,373418833,132488891,35.23299389,
densenet201,20,16,21072.351638793945,168,125.43066451663063,398222001,182799526,280976709,140387352,314962448,281415106,106.9520113,,resnet50,20,8,20964.319087982178,500,41.92863817596436,130973464,46792467,67603139,34264924,115268922,68159619,35.36693748,,vgg19,50,8,21201.234981536865,470,45.10901059901461,388961865,105086551,132431923,98083223,373418833,132488891,35.23299389,
densenet201,20,16,23387.198249816895,177,132.13106355828754,398222001,182799526,280976709,140387352,314962448,281415106,106.9520113,,resnet50,20,16,23249.783813476562,341,68.18118420374358,243932345,94396398,156094303,79468666,191635858,156394846,57.42509502,,vgg19,50,8,23513.019004821777,500,47.02603800964356,388961865,105086551,132431923,98083223,373418833,132488891,35.23299389,
densenet201,20,16,6354.586585998535,50,127.09173171997071,398222001,182799526,280976709,140387352,314962448,281415106,106.9520113,,resnet50,20,1,6230.766463279724,500,12.461532926559448,23573288,7621525,11018137,2042096,21504978,11011967,7.173475184,,vgg19,50,16,6417.973384857178,116,55.327356766010155,427974279,209149609,232047059,200633699,416987149,232093020,43.98544643,
densenet201,20,16,13856.962982177734,105,131.97107602074033,398222001,182799526,280976709,140387352,314962448,281415106,106.9520113,,resnet50,20,4,13722.109731674194,500,27.44421946334839,72537183,21523574,31324130,12830951,65266307,31341965,18.54637262,,vgg19,50,16,13922.74313735962,245,56.8275230096311,427974279,209149609,232047059,200633699,416987149,232093020,43.98544643,
densenet201,20,16,22854.877563476562,168,136.04093787783668,398222001,182799526,280976709,140387352,314962448,281415106,106.9520113,,resnet50,20,8,22703.981079101562,500,45.40796215820313,130973464,46792467,67603139,34264924,115268922,68159619,35.36693748,,vgg19,50,16,22971.462371826172,395,58.15560094133208,427974279,209149609,232047059,200633699,416987149,232093020,43.98544643,
densenet201,20,16,30158.375999450684,210,143.6113142830985,398222001,182799526,280976709,140387352,314962448,281415106,106.9520113,,resnet50,20,16,30019.284477233887,409,73.39678356291904,243932345,94396398,156094303,79468666,191635858,156394846,57.42509502,,vgg19,50,16,30304.914791107178,500,60.60982958221435,427974279,209149609,232047059,200633699,416987149,232093020,43.98544643,
densenet201,50,1,9020.942113876343,324,27.842413931717108,35562275,11903249,14975232,901154,35556907,14966902,18.23412552,,resnet50,10,1,9081.468561172485,500,18.16293712234497,23604380,7624504,11046963,2575651,21644293,11036224,11.58325181,,vgg19,10,1,9264.176097869873,309,29.98115242029085,82015702,10675579,46541866,7562862,48121837,46589034,28.13270403,
densenet201,50,1,13814.445962905884,500,27.628891925811768,35562275,11903249,14975232,901154,35556907,14966902,18.23412552,,resnet50,10,4,13998.329944610596,326,42.93966240678097,72690810,21530096,32597296,12389470,64343781,32727111,34.03479256,,vgg19,10,1,14193.169979095459,473,30.006701858552766,82015702,10675579,46541866,7562862,48121837,46589034,28.13270403,
densenet201,50,1,13862.649955749512,500,27.72529991149902,35562275,11903249,14975232,901154,35556907,14966902,18.23412552,,resnet50,10,8,13984.744361877441,191,73.21855686846828,131135768,46808895,69264417,35748489,114775007,68733229,66.59814789,,vgg19,10,1,14244.039417266846,475,29.987451404772308,82015702,10675579,46541866,7562862,48121837,46589034,28.13270403,
densenet201,50,1,13951.179672241211,500,27.902359344482424,35562275,11903249,14975232,901154,35556907,14966902,18.23412552,,resnet50,10,16,14041.941848754883,120,117.01618207295736,243910411,94433649,153606997,80600169,195183668,153556385,109.1965959,,vgg19,10,1,14329.24443435669,476,30.10345469402666,82015702,10675579,46541866,7562862,48121837,46589034,28.13270403,
densenet201,50,1,8895.819190979004,306,29.07130454568302,35562275,11903249,14975232,901154,35556907,14966902,18.23412552,,resnet50,10,1,8955.937162399292,500,17.911874324798585,23604380,7624504,11046963,2575651,21644293,11036224,11.58325181,,vgg19,10,4,9142.804763793945,83,110.15427426257766,273017207,29326083,135791214,25494581,172553377,135944096,101.4805739,
densenet201,50,1,14419.550813674927,500,28.839101627349855,35562275,11903249,14975232,901154,35556907,14966902,18.23412552,,resnet50,10,4,14622.748573303223,345,42.38477847334268,72690810,21530096,32597296,12389470,64343781,32727111,34.03479256,,vgg19,10,4,14866.849418640137,135,110.12481050844546,273017207,29326083,135791214,25494581,172553377,135944096,101.4805739,
densenet201,50,1,14157.114376068115,500,28.31422875213623,35562275,11903249,14975232,901154,35556907,14966902,18.23412552,,resnet50,10,8,14293.507308959961,197,72.55587466477138,131135768,46808895,69264417,35748489,114775007,68733229,66.59814789,,vgg19,10,4,14588.740036010742,132,110.52075784856623,273017207,29326083,135791214,25494581,172553377,135944096,101.4805739,
densenet201,50,1,13975.184576034546,500,27.950369152069094,35562275,11903249,14975232,901154,35556907,14966902,18.23412552,,resnet50,10,16,14076.611740112305,121,116.33563421580418,243910411,94433649,153606997,80600169,195183668,153556385,109.1965959,,vgg19,10,4,14448.71452331543,130,111.14395787165715,273017207,29326083,135791214,25494581,172553377,135944096,101.4805739,
densenet201,50,1,8919.614353179932,317,28.137584710346786,35562275,11903249,14975232,901154,35556907,14966902,18.23412552,,resnet50,10,1,8970.465454101562,500,17.940930908203125,23604380,7624504,11046963,2575651,21644293,11036224,11.58325181,,vgg19,10,8,9271.412628173828,51,181.79240447399664,495440643,105059072,131867439,98650634,480482103,131831978,230.2151921,
densenet201,50,1,14153.281343460083,500,28.306562686920167,35562275,11903249,14975232,901154,35556907,14966902,18.23412552,,resnet50,10,4,14320.448246002197,337,42.493911709205335,72690810,21530096,32597296,12389470,64343781,32727111,34.03479256,,vgg19,10,8,14563.7294921875,80,182.04661865234374,495440643,105059072,131867439,98650634,480482103,131831978,230.2151921,
densenet201,50,1,13810.7873878479,500,27.6215747756958,35562275,11903249,14975232,901154,35556907,14966902,18.23412552,,resnet50,10,8,13949.664611816406,192,72.65450318654378,131135768,46808895,69264417,35748489,114775007,68733229,66.59814789,,vgg19,10,8,14239.239776611328,78,182.55435611040164,495440643,105059072,131867439,98650634,480482103,131831978,230.2151921,
densenet201,50,1,13896.262767791748,500,27.792525535583497,35562275,11903249,14975232,901154,35556907,14966902,18.23412552,,resnet50,10,16,13974.730659484863,120,116.45608882904052,243910411,94433649,153606997,80600169,195183668,153556385,109.1965959,,vgg19,10,8,14479.904373168945,79,183.28992877429044,495440643,105059072,131867439,98650634,480482103,131831978,230.2151921,
densenet201,50,1,8943.961151123047,306,29.228631212820414,35562275,11903249,14975232,901154,35556907,14966902,18.23412552,,resnet50,10,1,8987.430545806885,500,17.974861091613768,23604380,7624504,11046963,2575651,21644293,11036224,11.58325181,,vgg19,10,16,9363.403762817383,43,217.75357587947403,571446308,209071721,222473102,201490841,570160058,222409145,267.4129953,
densenet201,50,1,13897.239721298218,500,27.794479442596437,35562275,11903249,14975232,901154,35556907,14966902,18.23412552,,resnet50,10,4,14080.769542694092,330,42.66899861422452,72690810,21530096,32597296,12389470,64343781,32727111,34.03479256,,vgg19,10,16,14390.02864074707,66,218.03073698101622,571446308,209071721,222473102,201490841,570160058,222409145,267.4129953,
densenet201,50,1,13885.807302474976,500,27.771614604949953,35562275,11903249,14975232,901154,35556907,14966902,18.23412552,,resnet50,10,8,14000.850410461426,192,72.92109588781993,131135768,46808895,69264417,35748489,114775007,68733229,66.59814789,,vgg19,10,16,14419.343338012695,66,218.4748990607984,571446308,209071721,222473102,201490841,570160058,222409145,267.4129953,
densenet201,50,1,13772.281673431396,500,27.544563346862795,35562275,11903249,14975232,901154,35556907,14966902,18.23412552,,resnet50,10,16,13767.869705200195,118,116.67686190847623,243910411,94433649,153606997,80600169,195183668,153556385,109.1965959,,vgg19,10,16,14251.405075073242,65,219.25238577035756,571446308,209071721,222473102,201490841,570160058,222409145,267.4129953,
densenet201,50,4,9565.393812179565,343,27.8874455165585,120257544,46067451,59261885,18373950,112444554,59145766,20.13186363,,resnet50,10,1,9614.798696517944,500,19.22959739303589,23604380,7624504,11046963,2575651,21644293,11036224,11.58325181,,vgg19,10,1,9814.204612731934,316,31.057609533961816,82015702,10675579,46541866,7562862,48121837,46589034,28.13270403,
densenet201,50,4,14034.460426330566,500,28.068920852661133,120257544,46067451,59261885,18373950,112444554,59145766,20.13186363,,resnet50,10,4,14191.729354858398,315,45.053109063042534,72690810,21530096,32597296,12389470,64343781,32727111,34.03479256,,vgg19,10,1,14428.466104507446,464,31.09583212178329,82015702,10675579,46541866,7562862,48121837,46589034,28.13270403,
densenet201,50,4,14247.12811088562,500,28.49425622177124,120257544,46067451,59261885,18373950,112444554,59145766,20.13186363,,resnet50,10,8,14366.703453063965,188,76.41863538863811,131135768,46808895,69264417,35748489,114775007,68733229,66.59814789,,vgg19,10,1,14641.267023086548,469,31.2180533541291,82015702,10675579,46541866,7562862,48121837,46589034,28.13270403,
densenet201,50,4,13999.446838378906,500,27.998893676757813,120257544,46067451,59261885,18373950,112444554,59145766,20.13186363,,resnet50,10,16,14000.67194366455,115,121.74497342317001,243910411,94433649,153606997,80600169,195183668,153556385,109.1965959,,vgg19,10,1,14385.698295593262,457,31.478552069131865,82015702,10675579,46541866,7562862,48121837,46589034,28.13270403,
densenet201,50,4,9458.901168823242,334,28.320063379710305,120257544,46067451,59261885,18373950,112444554,59145766,20.13186363,,resnet50,10,1,9538.992753982544,500,19.07798550796509,23604380,7624504,11046963,2575651,21644293,11036224,11.58325181,,vgg19,10,4,9751.721771240234,85,114.72613848517923,273017207,29326083,135791214,25494581,172553377,135944096,101.4805739,
densenet201,50,4,14506.496921539307,500,29.012993843078615,120257544,46067451,59261885,18373950,112444554,59145766,20.13186363,,resnet50,10,4,14699.822551727295,329,44.6803117073778,72690810,21530096,32597296,12389470,64343781,32727111,34.03479256,,vgg19,10,4,14922.370544433594,130,114.78746572641226,273017207,29326083,135791214,25494581,172553377,135944096,101.4805739,
densenet201,50,4,13786.634042739868,500,27.573268085479736,120257544,46067451,59261885,18373950,112444554,59145766,20.13186363,,resnet50,10,8,13860.818061828613,182,76.15834099905831,131135768,46808895,69264417,35748489,114775007,68733229,66.59814789,,vgg19,10,4,14187.675331115723,123,115.34695391150994,273017207,29326083,135791214,25494581,172553377,135944096,101.4805739,
densenet201,50,4,14583.114805221558,500,29.166229610443114,120257544,46067451,59261885,18373950,112444554,59145766,20.13186363,,resnet50,10,16,14632.95484161377,121,120.93351108771711,243910411,94433649,153606997,80600169,195183668,153556385,109.1965959,,vgg19,10,4,15106.936302185059,131,115.32012444416075,273017207,29326083,135791214,25494581,172553377,135944096,101.4805739,
densenet201,50,4,9457.010332107544,340,27.81473627090454,120257544,46067451,59261885,18373950,112444554,59145766,20.13186363,,resnet50,10,1,9538.141275405884,500,19.07628255081177,23604380,7624504,11046963,2575651,21644293,11036224,11.58325181,,vgg19,10,8,9768.696304321289,52,187.85954431387094,495440643,105059072,131867439,98650634,480482103,131831978,230.2151921,
densenet201,50,4,14138.080095291138,500,28.276160190582274,120257544,46067451,59261885,18373950,112444554,59145766,20.13186363,,resnet50,10,4,14324.443153381348,320,44.763884854316714,72690810,21530096,32597296,12389470,64343781,32727111,34.03479256,,vgg19,10,8,14711.377136230469,78,188.6073991824419,495440643,105059072,131867439,98650634,480482103,131831978,230.2151921,
densenet201,50,4,13950.503778457642,500,27.901007556915282,120257544,46067451,59261885,18373950,112444554,59145766,20.13186363,,resnet50,10,8,14062.141830444336,185,76.01157746186128,131135768,46808895,69264417,35748489,114775007,68733229,66.59814789,,vgg19,10,8,14351.560348510742,76,188.83632037514136,495440643,105059072,131867439,98650634,480482103,131831978,230.2151921,
densenet201,50,4,13940.190574645996,500,27.880381149291992,120257544,46067451,59261885,18373950,112444554,59145766,20.13186363,,resnet50,10,16,13931.310607910156,115,121.1418313731318,243910411,94433649,153606997,80600169,195183668,153556385,109.1965959,,vgg19,10,8,14414.88818359375,76,189.66958136307565,495440643,105059072,131867439,98650634,480482103,131831978,230.2151921,
densenet201,50,4,9529.10011100769,341,27.9445751055944,120257544,46067451,59261885,18373950,112444554,59145766,20.13186363,,resnet50,10,1,9602.637647628784,500,19.205275295257568,23604380,7624504,11046963,2575651,21644293,11036224,11.58325181,,vgg19,10,16,9897.247833251953,44,224.93745075572622,571446308,209071721,222473102,201490841,570160058,222409145,267.4129953,
densenet201,50,4,13929.060483932495,500,27.85812096786499,120257544,46067451,59261885,18373950,112444554,59145766,20.13186363,,resnet50,10,4,14130.756046295166,314,45.00240779074893,72690810,21530096,32597296,12389470,64343781,32727111,34.03479256,,vgg19,10,16,14437.264083862305,64,225.5822513103485,571446308,209071721,222473102,201490841,570160058,222409145,267.4129953,
densenet201,50,4,14033.7826461792,500,28.0675652923584,120257544,46067451,59261885,18373950,112444554,59145766,20.13186363,,resnet50,10,8,14128.373008728027,185,76.36958383096231,131135768,46808895,69264417,35748489,114775007,68733229,66.59814789,,vgg19,10,16,14465.605682373047,64,226.02508878707886,571446308,209071721,222473102,201490841,570160058,222409145,267.4129953,
densenet201,50,4,13872.144903182983,500,27.744289806365966,120257544,46067451,59261885,18373950,112444554,59145766,20.13186363,,resnet50,10,16,13881.998138427734,114,121.77191349498013,243910411,94433649,153606997,80600169,195183668,153556385,109.1965959,,vgg19,10,16,14338.616607666016,63,227.59708901057166,571446308,209071721,222473102,201490841,570160058,222409145,267.4129953,
densenet201,50,8,10497.24019241333,295,35.583865059028234,187167272,95059888,123073622,60533108,166513255,123062249,30.04197271,,resnet50,10,1,10545.203527450562,500,21.090407054901124,23604380,7624504,11046963,2575651,21644293,11036224,11.58325181,,vgg19,10,1,10714.025396347046,328,32.6647115742288,82015702,10675579,46541866,7562862,48121837,46589034,28.13270403,
densenet201,50,8,16121.465396881104,449,35.90526814450134,187167272,95059888,123073622,60533108,166513255,123062249,30.04197271,,resnet50,10,4,16226.444091796875,334,48.5821679395116,72690810,21530096,32597296,12389470,64343781,32727111,34.03479256,,vgg19,10,1,16446.898929595947,500,32.89379785919189,82015702,10675579,46541866,7562862,48121837,46589034,28.13270403,
densenet201,50,8,16164.068046569824,447,36.16122605496605,187167272,95059888,123073622,60533108,166513255,123062249,30.04197271,,resnet50,10,8,16240.282173156738,199,81.60945815656652,131135768,46808895,69264417,35748489,114775007,68733229,66.59814789,,vgg19,10,1,16485.091953277588,500,32.97018390655518,82015702,10675579,46541866,7562862,48121837,46589034,28.13270403,
densenet201,50,8,16317.669353485107,444,36.75150755289439,187167272,95059888,123073622,60533108,166513255,123062249,30.04197271,,resnet50,10,16,16300.231094360352,126,129.36691344730437,243910411,94433649,153606997,80600169,195183668,153556385,109.1965959,,vgg19,10,1,16657.283267974854,500,33.31456653594971,82015702,10675579,46541866,7562862,48121837,46589034,28.13270403,
densenet201,50,8,10420.276844024658,295,35.32297235262596,187167272,95059888,123073622,60533108,166513255,123062249,30.04197271,,resnet50,10,1,10480.641651153564,500,20.96128330230713,23604380,7624504,11046963,2575651,21644293,11036224,11.58325181,,vgg19,10,4,10728.861640930176,89,120.54900720146264,273017207,29326083,135791214,25494581,172553377,135944096,101.4805739,
densenet201,50,8,17798.695182800293,500,35.59739036560059,187167272,95059888,123073622,60533108,166513255,123062249,30.04197271,,resnet50,10,4,17975.341690063477,372,48.32081099479429,72690810,21530096,32597296,12389470,64343781,32727111,34.03479256,,vgg19,10,4,18273.573127746582,151,121.01704058110319,273017207,29326083,135791214,25494581,172553377,135944096,101.4805739,
densenet201,50,8,17918.155769348145,500,35.836311538696286,187167272,95059888,123073622,60533108,166513255,123062249,30.04197271,,resnet50,10,8,18045.46112060547,222,81.28586090362823,131135768,46808895,69264417,35748489,114775007,68733229,66.59814789,,vgg19,10,4,18441.04965209961,152,121.3226950796027,273017207,29326083,135791214,25494581,172553377,135944096,101.4805739,
densenet201,50,8,18211.94606781006,500,36.423892135620115,187167272,95059888,123073622,60533108,166513255,123062249,30.04197271,,resnet50,10,16,18181.838722229004,141,128.9492107959504,243910411,94433649,153606997,80600169,195183668,153556385,109.1965959,,vgg19,10,4,18680.074478149414,153,122.09199005326414,273017207,29326083,135791214,25494581,172553377,135944096,101.4805739,
densenet201,50,8,10402.233123779297,297,35.024353952118844,187167272,95059888,123073622,60533108,166513255,123062249,30.04197271,,resnet50,10,1,10451.32985496521,500,20.90265970993042,23604380,7624504,11046963,2575651,21644293,11036224,11.58325181,,vgg19,10,8,10818.391036987305,55,196.69801885431463,495440643,105059072,131867439,98650634,480482103,131831978,230.2151921,
densenet201,50,8,17736.365756988525,500,35.47273151397705,187167272,95059888,123073622,60533108,166513255,123062249,30.04197271,,resnet50,10,4,17950.3839263916,372,48.25372023223549,72690810,21530096,32597296,12389470,64343781,32727111,34.03479256,,vgg19,10,8,18199.98324584961,92,197.8259048461914,495440643,105059072,131867439,98650634,480482103,131831978,230.2151921,
densenet201,50,8,17850.18420791626,500,35.70036841583252,187167272,95059888,123073622,60533108,166513255,123062249,30.04197271,,resnet50,10,8,17949.312156677246,221,81.21860704378844,131135768,46808895,69264417,35748489,114775007,68733229,66.59814789,,vgg19,10,8,18273.958404541016,92,198.62998265805453,495440643,105059072,131867439,98650634,480482103,131831978,230.2151921,
densenet201,50,8,18113.458297729492,500,36.22691659545898,187167272,95059888,123073622,60533108,166513255,123062249,30.04197271,,resnet50,10,16,18164.417655944824,141,128.82565713436045,243910411,94433649,153606997,80600169,195183668,153556385,109.1965959,,vgg19,10,8,18563.812545776367,93,199.6108875889932,495440643,105059072,131867439,98650634,480482103,131831978,230.2151921,
densenet201,50,8,10493.29141998291,296,35.45030885129361,187167272,95059888,123073622,60533108,166513255,123062249,30.04197271,,resnet50,10,1,10528.597158432007,500,21.057194316864013,23604380,7624504,11046963,2575651,21644293,11036224,11.58325181,,vgg19,10,16,10833.028839111328,46,235.50062693720278,571446308,209071721,222473102,201490841,570160058,222409145,267.4129953,
densenet201,50,8,17833.88452911377,500,35.66776905822754,187167272,95059888,123073622,60533108,166513255,123062249,30.04197271,,resnet50,10,4,18031.666213989258,371,48.602873892154335,72690810,21530096,32597296,12389470,64343781,32727111,34.03479256,,vgg19,10,16,18264.047775268555,77,237.19542565283837,571446308,209071721,222473102,201490841,570160058,222409145,267.4129953,
densenet201,50,8,17970.209560394287,500,35.940419120788576,187167272,95059888,123073622,60533108,166513255,123062249,30.04197271,,resnet50,10,8,18059.793029785156,221,81.71852049676541,131135768,46808895,69264417,35748489,114775007,68733229,66.59814789,,vgg19,10,16,18559.34832763672,78,237.94036317482974,571446308,209071721,222473102,201490841,570160058,222409145,267.4129953,
