model1 name,gpu1,batch1,total latency,exec times,avg latency,L1RL2,L1WL2,L2RD,L2WD,L2Hit,L2Miss,single latency,,model2 name,gpu2,batch2,total latency,exec times,avg latency,L1RL2,L1WL2,L2RD,L2WD,L2Hit,L2Miss,single latency
resnet50,90,16,4146.357093811035,200,20.731785469055175,233110873,88312890,140112064,72027884,189101907,139972782,18.584321,,densenet201,10,8,4286.047210693359,23,186.34987872579822,185755726,95172541,127893672,60173593,161762443,127375227,103.2913113
resnet50,90,4,1939.192126274109,200,9.695960631370545,75672126,22712658,31535952,11835776,68965373,31533357,6.08273313,,densenet201,10,16,2091.6814880371094,9,232.4090542263455,399345355,182975984,295435973,141117653,304906266,295669076,196.3176076
resnet50,90,8,2522.6438417434692,200,12.613219208717346,135454576,40927929,61289361,28095059,118604506,61423644,11.32322147,,densenet201,10,16,2684.155990600586,10,268.4155990600586,399345355,182975984,295435973,141117653,304906266,295669076,196.3176076
resnet50,90,16,4170.598039627075,200,20.852990198135377,233110873,88312890,140112064,72027884,189101907,139972782,18.584321,,densenet201,10,16,4335.021057128906,13,333.4631582406851,399345355,182975984,295435973,141117653,304906266,295669076,196.3176076
resnet50,10,4,8003.900680541992,200,40.01950340270996,72690810,21530096,32597296,12389470,64343781,32727111,34.03479256,,densenet201,20,4,8046.022918701172,184,43.72838542772376,117488036,46085640,61219319,18154901,107717579,61219377,34.38834717
densenet201,20,4,8778.28528213501,200,43.89142641067505,117488036,46085640,61219319,18154901,107717579,61219377,34.38834717,,resnet50,10,8,8692.733207702637,123,70.67262770489948,131135768,46808895,69264417,35748489,114775007,68733229,66.59814789
densenet201,20,4,8824.584129333496,200,44.12292064666748,117488036,46085640,61219319,18154901,107717579,61219377,34.38834717,,resnet50,10,16,8663.405937194824,79,109.66336629360536,243910411,94433649,153606997,80600169,195183668,153556385,109.1965959
resnet50,10,4,8065.542591094971,200,40.32771295547485,72690810,21530096,32597296,12389470,64343781,32727111,34.03479256,,densenet201,20,8,8159.970085144043,121,67.4377692987111,188168857,95130750,122732624,60170911,168239907,122616303,60.04968731
densenet201,20,8,13529.338417053223,200,67.64669208526611,188168857,95130750,122732624,60170911,168239907,122616303,60.04968731,,resnet50,10,8,13510.43775177002,190,71.10756711457906,131135768,46808895,69264417,35748489,114775007,68733229,66.59814789
densenet201,20,8,13644.635925292969,200,68.22317962646484,188168857,95130750,122732624,60170911,168239907,122616303,60.04968731,,resnet50,10,16,13501.733238220215,122,110.66994457557553,243910411,94433649,153606997,80600169,195183668,153556385,109.1965959
